Date,Away_Team,Home_Team,Bet_On,Prediction,Actual,Result,Bet_Amount,Profit_Loss,Running_Total,Confidence,Odds
2024-02-02,Sacramento Kings,Indiana Pacers,away,0.234,0,WIN,100,130.61000061035156,21614.55078125,0.234,130.61
2024-02-02,Phoenix Suns,Atlanta Hawks,away,0.164,1,LOSS,100,-100.0,21514.55078125,0.164,119.59
2024-02-02,New Orleans Pelicans,San Antonio Spurs,away,0.277,0,WIN,100,138.3699951171875,21652.919921875,0.277,138.37
2024-02-02,Toronto Raptors,Houston Rockets,home,0.731,1,WIN,100,136.75999450683594,21789.6796875,0.731,136.76
2024-02-02,Golden State Warriors,Memphis Grizzlies,away,0.038,0,WIN,100,103.91999816894531,21893.599609375,0.038,103.92
2024-02-02,Charlotte Hornets,Oklahoma City Thunder,home,0.855,1,WIN,100,117.0199966430664,22010.609375,0.855,117.02
2024-02-03,Milwaukee Bucks,Dallas Mavericks,away,0.128,0,WIN,100,114.73999786376953,22125.349609375,0.128,114.74
2024-02-03,Cleveland Cavaliers,San Antonio Spurs,away,0.227,0,WIN,100,129.36000061035156,22254.720703125,0.227,129.36
2024-02-03,Los Angeles Lakers,New York Knicks,home,0.875,0,LOSS,100,-100.0,22154.720703125,0.875,114.26
2024-02-03,Golden State Warriors,Atlanta Hawks,home,0.622,1,WIN,100,160.66000366210938,22315.380859375,0.622,160.66
2024-02-03,Brooklyn Nets,Philadelphia 76ers,away,0.223,0,WIN,100,128.64999389648438,22444.029296875,0.223,128.65
2024-02-04,Portland Trail Blazers,Denver Nuggets,home,0.994,1,WIN,100,100.56999969482422,22544.599609375,0.994,100.57
2024-02-04,Toronto Raptors,Oklahoma City Thunder,home,0.867,1,WIN,100,115.41000366210938,22660.0,0.867,115.41
2024-02-04,Milwaukee Bucks,Utah Jazz,home,0.886,1,WIN,100,112.83999633789062,22772.83984375,0.886,112.84
2024-02-04,Houston Rockets,Minnesota Timberwolves,home,0.919,1,WIN,100,108.79000091552734,22881.630859375,0.919,108.79
2024-02-04,Orlando Magic,Detroit Pistons,away,0.126,0,WIN,100,114.37000274658203,22996.0,0.126,114.37
2024-02-04,Indiana Pacers,Charlotte Hornets,home,0.772,0,LOSS,100,-100.0,22896.0,0.772,129.58
2024-02-04,Memphis Grizzlies,Boston Celtics,home,0.975,1,WIN,100,102.61000061035156,22998.599609375,0.975,102.61
2024-02-04,Phoenix Suns,Washington Wizards,away,0.053,0,WIN,100,105.62999725341797,23104.23046875,0.053,105.63
2024-02-05,Los Angeles Lakers,Charlotte Hornets,away,0.101,0,WIN,100,111.2300033569336,23215.4609375,0.101,111.23
2024-02-05,Sacramento Kings,Cleveland Cavaliers,home,0.814,1,WIN,100,122.79000091552734,23338.25,0.814,122.79
2024-02-05,Toronto Raptors,New Orleans Pelicans,home,0.769,1,WIN,100,129.97999572753906,23468.240234375,0.769,129.98
2024-02-06,Oklahoma City Thunder,Utah Jazz,home,0.817,1,WIN,100,122.44999694824219,23590.689453125,0.817,122.45
2024-02-06,Minnesota Timberwolves,Chicago Bulls,away,0.257,1,LOSS,100,-100.0,23490.689453125,0.257,134.62
2024-02-06,Dallas Mavericks,Brooklyn Nets,home,0.648,0,LOSS,100,-100.0,23390.689453125,0.648,154.23
2024-02-06,Memphis Grizzlies,New York Knicks,home,0.919,1,WIN,100,108.77999877929688,23499.4609375,0.919,108.78
2024-02-07,Cleveland Cavaliers,Washington Wizards,away,0.341,0,WIN,100,151.67999267578125,23651.140625,0.341,151.68
2024-02-07,Toronto Raptors,Charlotte Hornets,away,0.15,0,WIN,100,117.70999908447266,23768.849609375,0.15,117.71
2024-02-07,Atlanta Hawks,Boston Celtics,home,0.901,1,WIN,100,110.9800033569336,23879.830078125,0.901,110.98
2024-02-07,San Antonio Spurs,Miami Heat,home,0.726,1,WIN,100,137.7899932861328,24017.619140625,0.726,137.79
2024-02-07,Golden State Warriors,Philadelphia 76ers,away,0.141,0,WIN,100,116.45999908447266,24134.080078125,0.141,116.46
2024-02-08,Detroit Pistons,Portland Trail Blazers,away,0.388,0,WIN,100,163.52999877929688,24297.609375,0.388,163.53
2024-02-08,Denver Nuggets,Los Angeles Lakers,home,0.828,0,LOSS,100,-100.0,24197.609375,0.828,120.82
2024-02-08,Chicago Bulls,Memphis Grizzlies,away,0.03,0,WIN,100,103.05999755859375,24300.66015625,0.03,103.06
2024-02-08,Minnesota Timberwolves,Milwaukee Bucks,home,0.64,0,LOSS,100,-100.0,24200.66015625,0.64,156.19
2024-02-08,San Antonio Spurs,Orlando Magic,home,0.98,1,WIN,100,102.02999877929688,24302.689453125,0.98,102.03
2024-02-09,Atlanta Hawks,Philadelphia 76ers,home,0.78,0,LOSS,100,-100.0,24202.689453125,0.78,128.28
2024-02-09,Washington Wizards,Boston Celtics,home,0.872,1,WIN,100,114.63999938964844,24317.330078125,0.872,114.64
2024-02-09,Houston Rockets,Toronto Raptors,away,0.376,1,LOSS,100,-100.0,24217.330078125,0.376,160.16
2024-02-09,Charlotte Hornets,Milwaukee Bucks,home,0.889,1,WIN,100,112.48999786376953,24329.8203125,0.889,112.49
2024-02-09,Denver Nuggets,Sacramento Kings,away,0.074,1,LOSS,100,-100.0,24229.8203125,0.074,107.96
2024-02-09,New Orleans Pelicans,Los Angeles Lakers,home,0.713,1,WIN,100,140.33999633789062,24370.16015625,0.713,140.34
2024-02-10,New Orleans Pelicans,Portland Trail Blazers,away,0.068,0,WIN,100,107.30999755859375,24477.4609375,0.068,107.31
2024-02-10,Indiana Pacers,New York Knicks,home,0.877,0,LOSS,100,-100.0,24377.4609375,0.877,113.96
2024-02-10,Philadelphia 76ers,Washington Wizards,away,0.007,0,WIN,100,100.66000366210938,24478.119140625,0.007,100.66
2024-02-10,Memphis Grizzlies,Charlotte Hornets,away,0.389,1,LOSS,100,-100.0,24378.119140625,0.389,163.54
2024-02-10,Oklahoma City Thunder,Dallas Mavericks,away,0.118,1,LOSS,100,-100.0,24278.119140625,0.118,113.42
2024-02-10,Chicago Bulls,Orlando Magic,home,0.647,1,WIN,100,154.6699981689453,24432.7890625,0.647,154.67
2024-02-10,San Antonio Spurs,Brooklyn Nets,away,0.355,1,LOSS,100,-100.0,24332.7890625,0.355,155.14
2024-02-10,Detroit Pistons,LA Clippers,home,0.853,1,WIN,100,117.2699966430664,24450.060546875,0.853,117.27
2024-02-11,Boston Celtics,Miami Heat,home,0.634,0,LOSS,100,-100.0,24350.060546875,0.634,157.72
2024-02-12,Denver Nuggets,Milwaukee Bucks,home,0.943,1,WIN,100,106.08000183105469,24456.140625,0.943,106.08
2024-02-12,Minnesota Timberwolves,LA Clippers,home,0.814,0,LOSS,100,-100.0,24356.140625,0.814,122.8
2024-02-12,Golden State Warriors,Utah Jazz,away,0.337,0,WIN,100,150.8000030517578,24506.939453125,0.337,150.8
2024-02-12,Washington Wizards,Dallas Mavericks,home,0.958,1,WIN,100,104.3499984741211,24611.279296875,0.958,104.35
2024-02-12,San Antonio Spurs,Toronto Raptors,away,0.271,0,WIN,100,137.1999969482422,24748.490234375,0.271,137.2
2024-02-12,Chicago Bulls,Atlanta Hawks,away,0.297,0,WIN,100,142.33999633789062,24890.830078125,0.297,142.34
2024-02-12,New Orleans Pelicans,Memphis Grizzlies,away,0.092,0,WIN,100,110.18000030517578,25001.009765625,0.092,110.18
2024-02-13,Minnesota Timberwolves,Portland Trail Blazers,away,0.112,0,WIN,100,112.55999755859375,25113.5703125,0.112,112.56
2024-02-13,Detroit Pistons,Los Angeles Lakers,home,0.632,1,WIN,100,158.2100067138672,25271.779296875,0.632,158.21
2024-02-13,Miami Heat,Milwaukee Bucks,home,0.617,0,LOSS,100,-100.0,25171.779296875,0.617,162.12
2024-02-13,Boston Celtics,Brooklyn Nets,home,0.629,0,LOSS,100,-100.0,25071.779296875,0.629,159.06
2024-02-13,Oklahoma City Thunder,Orlando Magic,away,0.351,0,WIN,100,154.1300048828125,25225.919921875,0.351,154.13
2024-02-14,LA Clippers,Golden State Warriors,away,0.044,0,WIN,100,104.61000061035156,25330.529296875,0.044,104.61
2024-02-14,Los Angeles Lakers,Utah Jazz,home,0.776,0,LOSS,100,-100.0,25230.529296875,0.776,128.9
2024-02-14,Detroit Pistons,Phoenix Suns,home,0.899,1,WIN,100,111.19999694824219,25341.73046875,0.899,111.2
2024-02-14,Washington Wizards,New Orleans Pelicans,home,0.969,1,WIN,100,103.1500015258789,25444.880859375,0.969,103.15
2024-02-14,Houston Rockets,Memphis Grizzlies,away,0.071,1,LOSS,100,-100.0,25344.880859375,0.071,107.66
2024-02-14,Indiana Pacers,Toronto Raptors,home,0.7,0,LOSS,100,-100.0,25244.880859375,0.7,142.9
2024-02-14,Brooklyn Nets,Boston Celtics,home,0.779,1,WIN,100,128.39999389648438,25373.279296875,0.779,128.4
2024-02-14,New York Knicks,Orlando Magic,home,0.601,1,WIN,100,166.5,25539.76953125,0.601,166.5
2024-02-14,Atlanta Hawks,Charlotte Hornets,away,0.163,1,LOSS,100,-100.0,25439.76953125,0.163,119.45
2024-02-14,Miami Heat,Philadelphia 76ers,home,0.845,0,LOSS,100,-100.0,25339.76953125,0.845,118.3
2024-02-14,Chicago Bulls,Cleveland Cavaliers,home,0.669,1,WIN,100,149.5800018310547,25489.349609375,0.669,149.58
2024-02-29,Miami Heat,Denver Nuggets,home,0.64,1,WIN,100,156.1699981689453,25645.51953125,0.64,156.17
2024-02-29,Washington Wizards,Los Angeles Lakers,home,0.919,1,WIN,100,108.87000274658203,25754.400390625,0.919,108.87
2024-02-29,Oklahoma City Thunder,San Antonio Spurs,away,0.255,1,LOSS,100,-100.0,25654.400390625,0.255,134.3
2024-02-29,Houston Rockets,Phoenix Suns,home,0.707,1,WIN,100,141.35000610351562,25795.759765625,0.707,141.35
2024-02-29,Golden State Warriors,New York Knicks,away,0.228,0,WIN,100,129.52000427246094,25925.26953125,0.228,129.52
2024-02-29,Utah Jazz,Orlando Magic,home,0.894,1,WIN,100,111.80000305175781,26037.0703125,0.894,111.8
2024-02-29,Milwaukee Bucks,Charlotte Hornets,away,0.081,0,WIN,100,108.83000183105469,26145.900390625,0.081,108.83
2024-03-01,Charlotte Hornets,Philadelphia 76ers,home,0.767,1,WIN,100,130.4199981689453,26276.3203125,0.767,130.42
2024-03-01,Golden State Warriors,Toronto Raptors,away,0.387,0,WIN,100,163.13999938964844,26439.44921875,0.387,163.14
2024-03-01,Portland Trail Blazers,Memphis Grizzlies,away,0.098,0,WIN,100,110.91999816894531,26550.369140625,0.098,110.92
2024-03-01,Indiana Pacers,New Orleans Pelicans,home,0.938,1,WIN,100,106.62000274658203,26656.990234375,0.938,106.62
2024-03-01,Sacramento Kings,Minnesota Timberwolves,home,0.781,0,LOSS,100,-100.0,26556.990234375,0.781,128.02
2024-03-01,Milwaukee Bucks,Chicago Bulls,home,0.876,0,LOSS,100,-100.0,26456.990234375,0.876,114.17
2024-03-01,Washington Wizards,LA Clippers,home,0.939,1,WIN,100,106.48999786376953,26563.48046875,0.939,106.49
2024-03-02,Portland Trail Blazers,Memphis Grizzlies,away,0.314,0,WIN,100,145.82000732421875,26709.30078125,0.314,145.82
2024-03-02,Atlanta Hawks,Brooklyn Nets,home,0.749,1,WIN,100,133.4499969482422,26842.75,0.749,133.45
2024-03-03,Indiana Pacers,San Antonio Spurs,home,0.77,1,WIN,100,129.9199981689453,26972.669921875,0.77,129.92
2024-03-03,New York Knicks,Cleveland Cavaliers,home,0.612,0,LOSS,100,-100.0,26872.669921875,0.612,163.27
2024-03-03,Charlotte Hornets,Toronto Raptors,home,0.721,1,WIN,100,138.72000122070312,27011.390625,0.721,138.72
2024-03-03,LA Clippers,Minnesota Timberwolves,away,0.185,0,WIN,100,122.72000122070312,27134.109375,0.185,122.72
2024-03-03,Golden State Warriors,Boston Celtics,home,0.791,1,WIN,100,126.41000366210938,27260.51953125,0.791,126.41
2024-03-03,Philadelphia 76ers,Dallas Mavericks,away,0.088,0,WIN,100,109.6500015258789,27370.169921875,0.088,109.65
2024-03-03,Detroit Pistons,Orlando Magic,home,0.942,1,WIN,100,106.12999725341797,27476.30078125,0.942,106.13
2024-03-04,Memphis Grizzlies,Brooklyn Nets,home,0.979,0,LOSS,100,-100.0,27376.30078125,0.979,102.14
2024-03-04,Portland Trail Blazers,Minnesota Timberwolves,home,0.96,1,WIN,100,104.12000274658203,27480.419921875,0.96,104.12
2024-03-04,Washington Wizards,Utah Jazz,home,0.928,1,WIN,100,107.75,27588.1796875,0.928,107.75
2024-03-04,Chicago Bulls,Sacramento Kings,away,0.258,0,WIN,100,134.8300018310547,27723.009765625,0.258,134.83
2024-03-04,Oklahoma City Thunder,Los Angeles Lakers,home,0.867,1,WIN,100,115.31999969482422,27838.330078125,0.867,115.32
2024-03-05,Phoenix Suns,Denver Nuggets,away,0.328,0,WIN,100,148.86000061035156,27987.1796875,0.328,148.86
2024-03-05,Indiana Pacers,Dallas Mavericks,home,0.695,0,LOSS,100,-100.0,27887.1796875,0.695,143.9
2024-03-05,San Antonio Spurs,Houston Rockets,away,0.399,1,LOSS,100,-100.0,27787.1796875,0.399,166.38
2024-03-05,Detroit Pistons,Miami Heat,home,0.865,1,WIN,100,115.58999633789062,27902.779296875,0.865,115.59
2024-03-05,Boston Celtics,Cleveland Cavaliers,home,0.88,1,WIN,100,113.58999633789062,28016.359375,0.88,113.59
2024-03-05,Orlando Magic,Charlotte Hornets,away,0.039,0,WIN,100,104.08000183105469,28120.439453125,0.039,104.08
2024-03-05,Atlanta Hawks,New York Knicks,away,0.302,0,WIN,100,143.17999267578125,28263.619140625,0.302,143.18
2024-03-06,Orlando Magic,Washington Wizards,away,0.353,0,WIN,100,154.47000122070312,28418.099609375,0.353,154.47
2024-03-06,Cleveland Cavaliers,Atlanta Hawks,away,0.232,1,LOSS,100,-100.0,28318.099609375,0.232,130.13
2024-03-06,Memphis Grizzlies,Philadelphia 76ers,home,0.959,0,LOSS,100,-100.0,28218.099609375,0.959,104.31
2024-03-06,LA Clippers,Houston Rockets,away,0.095,0,WIN,100,110.47000122070312,28328.560546875,0.095,110.47
2024-03-06,Chicago Bulls,Utah Jazz,away,0.307,0,WIN,100,144.3300018310547,28472.900390625,0.307,144.33
2024-03-06,Oklahoma City Thunder,Portland Trail Blazers,away,0.009,0,WIN,100,100.9000015258789,28573.7890625,0.009,100.9
2024-03-06,Milwaukee Bucks,Golden State Warriors,away,0.371,1,LOSS,100,-100.0,28473.7890625,0.371,159.05
2024-03-07,Chicago Bulls,Golden State Warriors,away,0.255,0,WIN,100,134.27999877929688,28608.0703125,0.255,134.28
2024-03-07,San Antonio Spurs,Sacramento Kings,away,0.262,1,LOSS,100,-100.0,28508.0703125,0.262,135.48
2024-03-07,Toronto Raptors,Phoenix Suns,home,0.716,1,WIN,100,139.6300048828125,28647.69921875,0.716,139.63
2024-03-07,Boston Celtics,Denver Nuggets,home,0.882,1,WIN,100,113.33000183105469,28761.029296875,0.882,113.33
2024-03-07,Minnesota Timberwolves,Indiana Pacers,away,0.131,0,WIN,100,115.12000274658203,28876.150390625,0.131,115.12
2024-03-07,Brooklyn Nets,Detroit Pistons,away,0.216,1,LOSS,100,-100.0,28776.150390625,0.216,127.61
2024-03-07,Miami Heat,Dallas Mavericks,away,0.046,1,LOSS,100,-100.0,28676.150390625,0.046,104.79
2024-03-08,Atlanta Hawks,Memphis Grizzlies,away,0.067,0,WIN,100,107.13999938964844,28783.2890625,0.067,107.14
2024-03-08,Miami Heat,Oklahoma City Thunder,home,0.623,1,WIN,100,160.5,28943.7890625,0.623,160.5
2024-03-08,Houston Rockets,Portland Trail Blazers,away,0.125,0,WIN,100,114.2300033569336,29058.01953125,0.125,114.23
2024-03-08,New Orleans Pelicans,Philadelphia 76ers,away,0.349,0,WIN,100,153.5800018310547,29211.599609375,0.349,153.58
2024-03-09,Chicago Bulls,LA Clippers,home,0.768,1,WIN,100,130.25,29341.859375,0.768,130.25
2024-03-09,Dallas Mavericks,Detroit Pistons,away,0.262,0,WIN,100,135.55999755859375,29477.419921875,0.262,135.56
2024-03-09,Boston Celtics,Phoenix Suns,home,0.818,0,LOSS,100,-100.0,29377.419921875,0.818,122.28
2024-03-09,Utah Jazz,Denver Nuggets,home,0.721,1,WIN,100,138.67999267578125,29516.08984375,0.721,138.68
2024-03-09,Toronto Raptors,Portland Trail Blazers,away,0.067,1,LOSS,100,-100.0,29416.08984375,0.067,107.15
2024-03-10,Memphis Grizzlies,Oklahoma City Thunder,home,0.984,1,WIN,100,101.5999984741211,29517.689453125,0.984,101.6
2024-03-10,Philadelphia 76ers,New York Knicks,away,0.347,0,WIN,100,153.1199951171875,29670.810546875,0.347,153.12
2024-03-10,Minnesota Timberwolves,Los Angeles Lakers,home,0.857,1,WIN,100,116.68000030517578,29787.490234375,0.857,116.68
2024-03-10,Washington Wizards,Miami Heat,home,0.776,0,LOSS,100,-100.0,29687.490234375,0.776,128.93
2024-03-10,Brooklyn Nets,Cleveland Cavaliers,home,0.796,0,LOSS,100,-100.0,29587.490234375,0.796,125.7
2024-03-10,Milwaukee Bucks,LA Clippers,home,0.894,0,LOSS,100,-100.0,29487.490234375,0.894,111.8
2024-03-10,Indiana Pacers,Orlando Magic,home,0.951,0,LOSS,100,-100.0,29387.490234375,0.951,105.18
2024-03-11,Dallas Mavericks,Chicago Bulls,away,0.247,0,WIN,100,132.85000610351562,29520.33984375,0.247,132.85
2024-03-11,Toronto Raptors,Denver Nuggets,home,0.903,1,WIN,100,110.7699966430664,29631.099609375,0.903,110.77
2024-03-11,Boston Celtics,Portland Trail Blazers,away,0.14,0,WIN,100,116.33000183105469,29747.439453125,0.14,116.33
2024-03-12,Milwaukee Bucks,Sacramento Kings,away,0.05,1,LOSS,100,-100.0,29647.439453125,0.05,105.26
2024-03-12,Minnesota Timberwolves,LA Clippers,home,0.951,0,LOSS,100,-100.0,29547.439453125,0.951,105.13
2024-03-12,Boston Celtics,Utah Jazz,home,0.853,0,LOSS,100,-100.0,29447.439453125,0.853,117.17
2024-03-12,Indiana Pacers,Oklahoma City Thunder,home,0.731,0,LOSS,100,-100.0,29347.439453125,0.731,136.83
2024-03-12,Washington Wizards,Memphis Grizzlies,away,0.226,1,LOSS,100,-100.0,29247.439453125,0.226,129.14
2024-03-12,Philadelphia 76ers,New York Knicks,away,0.272,1,LOSS,100,-100.0,29147.439453125,0.272,137.29
2024-03-12,Houston Rockets,San Antonio Spurs,away,0.195,0,WIN,100,124.20999908447266,29271.650390625,0.195,124.21
2024-03-13,Golden State Warriors,Dallas Mavericks,away,0.385,1,LOSS,100,-100.0,29171.650390625,0.385,162.48
2024-03-13,Los Angeles Lakers,Sacramento Kings,away,0.272,1,LOSS,100,-100.0,29071.650390625,0.272,137.43
2024-03-13,Atlanta Hawks,Portland Trail Blazers,away,0.095,1,LOSS,100,-100.0,28971.650390625,0.095,110.45
2024-03-13,Charlotte Hornets,Memphis Grizzlies,away,0.321,0,WIN,100,147.3300018310547,29118.98046875,0.321,147.33
2024-03-13,Brooklyn Nets,Orlando Magic,home,0.636,1,WIN,100,157.24000549316406,29276.220703125,0.636,157.24
2024-03-13,Cleveland Cavaliers,New Orleans Pelicans,home,0.859,0,LOSS,100,-100.0,29176.220703125,0.859,116.44
2024-03-14,Phoenix Suns,Boston Celtics,home,0.743,1,WIN,100,134.50999450683594,29310.73046875,0.743,134.51
2024-03-14,LA Clippers,Chicago Bulls,away,0.393,0,WIN,100,164.8800048828125,29475.609375,0.393,164.88
2024-03-14,Philadelphia 76ers,Milwaukee Bucks,home,0.687,1,WIN,100,145.66000366210938,29621.279296875,0.687,145.66
2024-03-14,Washington Wizards,Houston Rockets,home,0.864,1,WIN,100,115.80000305175781,29737.080078125,0.864,115.8
2024-03-14,New York Knicks,Portland Trail Blazers,away,0.048,0,WIN,100,105.05000305175781,29842.130859375,0.048,105.05
2024-03-14,Dallas Mavericks,Oklahoma City Thunder,away,0.238,1,LOSS,100,-100.0,29742.130859375,0.238,131.17
2024-03-15,Atlanta Hawks,Utah Jazz,home,0.701,1,WIN,100,142.75,29884.880859375,0.701,142.75
2024-03-15,LA Clippers,New Orleans Pelicans,home,0.845,1,WIN,100,118.4000015258789,30003.279296875,0.845,118.4
2024-03-15,Phoenix Suns,Charlotte Hornets,away,0.147,0,WIN,100,117.23999786376953,30120.51953125,0.147,117.24
2024-03-15,Miami Heat,Detroit Pistons,away,0.336,0,WIN,100,150.5800018310547,30271.099609375,0.336,150.58
2024-03-15,Orlando Magic,Toronto Raptors,away,0.346,0,WIN,100,152.9499969482422,30424.05078125,0.346,152.95
2024-03-16,New York Knicks,Sacramento Kings,away,0.052,0,WIN,100,105.5,30529.55078125,0.052,105.5
2024-03-16,Golden State Warriors,Los Angeles Lakers,home,0.682,0,LOSS,100,-100.0,30429.55078125,0.682,146.71
2024-03-16,Washington Wizards,Chicago Bulls,home,0.824,1,WIN,100,121.30000305175781,30550.849609375,0.824,121.3
2024-03-16,Portland Trail Blazers,New Orleans Pelicans,home,0.945,1,WIN,100,105.79000091552734,30656.650390625,0.945,105.79
2024-03-16,Charlotte Hornets,Philadelphia 76ers,home,0.884,1,WIN,100,113.1500015258789,30769.80078125,0.884,113.15
2024-03-16,Brooklyn Nets,Indiana Pacers,away,0.365,1,LOSS,100,-100.0,30669.80078125,0.365,157.38
2024-03-16,Cleveland Cavaliers,Houston Rockets,away,0.174,1,LOSS,100,-100.0,30569.80078125,0.174,121.14
2024-03-16,Oklahoma City Thunder,Memphis Grizzlies,away,0.005,0,WIN,100,100.51000213623047,30670.3203125,0.005,100.51
2024-03-17,Phoenix Suns,Milwaukee Bucks,home,0.721,1,WIN,100,138.77000427246094,30809.08984375,0.721,138.77
2024-03-17,Miami Heat,Detroit Pistons,away,0.397,0,WIN,100,165.8300018310547,30974.919921875,0.397,165.83
2024-03-17,Denver Nuggets,Dallas Mavericks,away,0.352,1,LOSS,100,-100.0,30874.919921875,0.352,154.27
2024-03-17,Toronto Raptors,Orlando Magic,home,0.881,1,WIN,100,113.5199966430664,30988.439453125,0.881,113.52
2024-03-17,Atlanta Hawks,LA Clippers,home,0.978,0,LOSS,100,-100.0,30888.439453125,0.978,102.24
2024-03-18,Atlanta Hawks,Los Angeles Lakers,home,0.864,1,WIN,100,115.73999786376953,31004.1796875,0.864,115.74
2024-03-18,Memphis Grizzlies,Sacramento Kings,home,0.974,1,WIN,100,102.69999694824219,31106.880859375,0.974,102.7
2024-03-18,New York Knicks,Golden State Warriors,away,0.105,0,WIN,100,111.66999816894531,31218.55078125,0.105,111.67
2024-03-18,Miami Heat,Philadelphia 76ers,home,0.956,1,WIN,100,104.62000274658203,31323.169921875,0.956,104.62
2024-03-18,Detroit Pistons,Boston Celtics,home,0.958,1,WIN,100,104.3499984741211,31427.509765625,0.958,104.35
2024-03-18,Cleveland Cavaliers,Indiana Pacers,away,0.128,0,WIN,100,114.72000122070312,31542.23046875,0.128,114.72
2024-03-18,Portland Trail Blazers,Chicago Bulls,home,0.935,1,WIN,100,106.94999694824219,31649.1796875,0.935,106.95
2024-03-19,Charlotte Hornets,Orlando Magic,home,0.97,1,WIN,100,103.08999633789062,31752.26953125,0.97,103.09
2024-03-19,Houston Rockets,Washington Wizards,away,0.128,0,WIN,100,114.62000274658203,31866.890625,0.128,114.62
2024-03-19,Dallas Mavericks,San Antonio Spurs,away,0.104,0,WIN,100,111.6500015258789,31978.5390625,0.104,111.65
2024-03-19,Denver Nuggets,Minnesota Timberwolves,home,0.963,0,LOSS,100,-100.0,31878.5390625,0.963,103.86
2024-03-20,Philadelphia 76ers,Phoenix Suns,home,0.68,1,WIN,100,147.13999938964844,32025.6796875,0.68,147.14
2024-03-20,LA Clippers,Portland Trail Blazers,away,0.007,0,WIN,100,100.75,32126.4296875,0.007,100.75
2024-03-20,Utah Jazz,Oklahoma City Thunder,away,0.287,1,LOSS,100,-100.0,32026.4296875,0.287,140.35
2024-03-20,Memphis Grizzlies,Golden State Warriors,home,0.983,1,WIN,100,101.77999877929688,32128.2109375,0.983,101.78
2024-03-20,Sacramento Kings,Toronto Raptors,away,0.141,0,WIN,100,116.3499984741211,32244.560546875,0.141,116.35
2024-03-20,Miami Heat,Cleveland Cavaliers,home,0.612,0,LOSS,100,-100.0,32144.560546875,0.612,163.35
2024-03-20,Indiana Pacers,Detroit Pistons,home,0.797,0,LOSS,100,-100.0,32044.560546875,0.797,125.44
2024-03-20,Milwaukee Bucks,Boston Celtics,away,0.364,1,LOSS,100,-100.0,31944.560546875,0.364,157.13
2024-03-21,Atlanta Hawks,Phoenix Suns,home,0.854,1,WIN,100,117.08000183105469,32061.640625,0.854,117.08
2024-03-21,New York Knicks,Denver Nuggets,away,0.313,1,LOSS,100,-100.0,31961.640625,0.313,145.49
2024-03-21,Utah Jazz,Dallas Mavericks,away,0.381,1,LOSS,100,-100.0,31861.640625,0.381,161.61
2024-03-21,Brooklyn Nets,Milwaukee Bucks,home,0.875,1,WIN,100,114.25,31975.880859375,0.875,114.25
2024-03-21,New Orleans Pelicans,Orlando Magic,home,0.688,1,WIN,100,145.4199981689453,32121.30078125,0.688,145.42
2024-03-21,Chicago Bulls,Houston Rockets,home,0.743,1,WIN,100,134.61000061035156,32255.919921875,0.743,134.61
2024-03-22,Boston Celtics,Detroit Pistons,home,0.798,0,LOSS,100,-100.0,32155.919921875,0.798,125.25
2024-03-22,Oklahoma City Thunder,Toronto Raptors,away,0.101,0,WIN,100,111.29000091552734,32267.2109375,0.101,111.29
2024-03-22,Cleveland Cavaliers,Minnesota Timberwolves,home,0.892,1,WIN,100,112.05999755859375,32379.26953125,0.892,112.06
2024-03-22,Memphis Grizzlies,San Antonio Spurs,home,0.8,0,LOSS,100,-100.0,32279.26953125,0.8,124.95
2024-03-22,LA Clippers,Portland Trail Blazers,away,0.011,0,WIN,100,101.12999725341797,32380.400390625,0.011,101.13
2024-03-22,Indiana Pacers,Golden State Warriors,home,0.809,0,LOSS,100,-100.0,32280.400390625,0.809,123.68
2024-03-23,Denver Nuggets,Portland Trail Blazers,away,0.08,0,WIN,100,108.73999786376953,32389.140625,0.08,108.74
2024-03-23,Toronto Raptors,Washington Wizards,away,0.377,1,LOSS,100,-100.0,32289.140625,0.377,160.41
2024-03-23,Phoenix Suns,San Antonio Spurs,away,0.184,0,WIN,100,122.56999969482422,32411.720703125,0.184,122.57
2024-03-23,Boston Celtics,Chicago Bulls,home,0.91,0,LOSS,100,-100.0,32311.720703125,0.91,109.83
2024-03-23,Charlotte Hornets,Atlanta Hawks,home,0.755,1,WIN,100,132.38999938964844,32444.109375,0.755,132.39
2024-03-23,Sacramento Kings,Orlando Magic,home,0.787,0,LOSS,100,-100.0,32344.109375,0.787,127.12
2024-03-23,Brooklyn Nets,New York Knicks,home,0.659,1,WIN,100,151.6699981689453,32495.779296875,0.659,151.67
2024-03-24,New Orleans Pelicans,Detroit Pistons,away,0.217,0,WIN,100,127.69999694824219,32623.48046875,0.217,127.7
2024-03-24,Philadelphia 76ers,LA Clippers,home,0.872,0,LOSS,100,-100.0,32523.48046875,0.872,114.61
2024-03-24,Cleveland Cavaliers,Miami Heat,away,0.32,1,LOSS,100,-100.0,32423.48046875,0.32,147.05
2024-03-24,Oklahoma City Thunder,Milwaukee Bucks,home,0.725,1,WIN,100,137.99000549316406,32561.4609375,0.725,137.99
2024-03-24,Golden State Warriors,Minnesota Timberwolves,home,0.763,1,WIN,100,131.07000732421875,32692.5390625,0.763,131.07
2024-03-24,Indiana Pacers,Los Angeles Lakers,home,0.945,1,WIN,100,105.8499984741211,32798.37890625,0.945,105.85
2024-03-25,Indiana Pacers,LA Clippers,home,0.903,0,LOSS,100,-100.0,32698.380859375,0.903,110.69
