Date,Away_Team,Home_Team,Bet_On,Prediction,Actual,Result,Bet_Amount,Profit_Loss,Running_Total,Confidence,Odds
2024-01-07,Atlanta Hawks,Orlando Magic,home,0.758,1,WIN,100,131.8699951171875,21420.759765625,0.758,131.87
2024-01-07,San Antonio Spurs,Cleveland Cavaliers,home,0.712,1,WIN,100,140.47000122070312,21561.220703125,0.712,140.47
2024-01-08,Oklahoma City Thunder,Washington Wizards,away,0.278,0,WIN,100,138.47000122070312,21699.69921875,0.278,138.47
2024-01-08,Utah Jazz,Milwaukee Bucks,home,0.741,0,LOSS,100,-100.0,21599.69921875,0.741,134.96
2024-01-08,Phoenix Suns,LA Clippers,home,0.732,1,WIN,100,136.63999938964844,21736.330078125,0.732,136.64
2024-01-09,Sacramento Kings,Detroit Pistons,away,0.321,0,WIN,100,147.30999755859375,21883.650390625,0.321,147.31
2024-01-09,Portland Trail Blazers,New York Knicks,home,0.817,1,WIN,100,122.33999633789062,22005.990234375,0.817,122.34
2024-01-09,Memphis Grizzlies,Dallas Mavericks,home,0.766,0,LOSS,100,-100.0,21905.990234375,0.766,130.62
2024-01-09,Toronto Raptors,Los Angeles Lakers,home,0.63,1,WIN,100,158.8300018310547,22064.8203125,0.63,158.83
2024-01-10,Minnesota Timberwolves,Boston Celtics,home,0.794,1,WIN,100,125.87999725341797,22190.69921875,0.794,125.88
2024-01-10,Toronto Raptors,LA Clippers,home,0.767,1,WIN,100,130.33999633789062,22321.0390625,0.767,130.34
2024-01-10,Denver Nuggets,Utah Jazz,away,0.258,1,LOSS,100,-100.0,22221.0390625,0.258,134.8
2024-01-10,Sacramento Kings,Charlotte Hornets,away,0.304,0,WIN,100,143.72999572753906,22364.779296875,0.304,143.73
2024-01-10,Washington Wizards,Indiana Pacers,home,0.732,1,WIN,100,136.63999938964844,22501.419921875,0.732,136.64
2024-01-10,Philadelphia 76ers,Atlanta Hawks,away,0.351,1,LOSS,100,-100.0,22401.419921875,0.351,154.14
2024-01-11,Brooklyn Nets,Cleveland Cavaliers,home,0.691,1,WIN,100,144.6999969482422,22546.109375,0.691,144.7
2024-01-11,Portland Trail Blazers,Oklahoma City Thunder,home,0.859,1,WIN,100,116.41999816894531,22662.5390625,0.859,116.42
2024-01-12,Portland Trail Blazers,Minnesota Timberwolves,home,0.872,1,WIN,100,114.6500015258789,22777.189453125,0.872,114.65
2024-01-12,LA Clippers,Memphis Grizzlies,away,0.206,0,WIN,100,126.01000213623047,22903.19921875,0.206,126.01
2024-01-12,Houston Rockets,Detroit Pistons,away,0.383,0,WIN,100,162.1300048828125,23065.330078125,0.383,162.13
2024-01-12,Charlotte Hornets,San Antonio Spurs,away,0.398,1,LOSS,100,-100.0,22965.330078125,0.398,166.0
2024-01-13,Houston Rockets,Boston Celtics,home,0.832,1,WIN,100,120.23999786376953,23085.5703125,0.832,120.24
2024-01-13,Washington Wizards,Atlanta Hawks,home,0.629,0,LOSS,100,-100.0,22985.5703125,0.629,158.86
2024-01-13,New York Knicks,Memphis Grizzlies,away,0.31,0,WIN,100,144.92999267578125,23130.5,0.31,144.93
2024-01-13,Orlando Magic,Oklahoma City Thunder,home,0.739,1,WIN,100,135.22999572753906,23265.740234375,0.739,135.23
2024-01-13,Golden State Warriors,Milwaukee Bucks,home,0.782,1,WIN,100,127.86000061035156,23393.599609375,0.782,127.86
2024-01-14,Sacramento Kings,Milwaukee Bucks,home,0.683,1,WIN,100,146.4199981689453,23540.009765625,0.683,146.42
2024-01-14,Phoenix Suns,Portland Trail Blazers,away,0.249,0,WIN,100,133.14999389648438,23673.16015625,0.249,133.15
2024-01-14,Indiana Pacers,Denver Nuggets,home,0.666,1,WIN,100,150.25999450683594,23823.4296875,0.666,150.26
2024-01-14,Charlotte Hornets,Miami Heat,home,0.774,1,WIN,100,129.25,23952.6796875,0.774,129.25
2024-01-15,Chicago Bulls,Cleveland Cavaliers,home,0.734,1,WIN,100,136.19000244140625,24088.869140625,0.734,136.19
2024-01-15,Golden State Warriors,Memphis Grizzlies,away,0.324,1,LOSS,100,-100.0,23988.869140625,0.324,147.83
2024-01-15,Boston Celtics,Toronto Raptors,away,0.351,0,WIN,100,154.08999633789062,24142.9609375,0.351,154.09
2024-01-15,Houston Rockets,Philadelphia 76ers,home,0.698,1,WIN,100,143.1699981689453,24286.130859375,0.698,143.17
2024-01-17,Brooklyn Nets,Portland Trail Blazers,away,0.312,1,LOSS,100,-100.0,24186.130859375,0.312,145.41
2024-01-17,San Antonio Spurs,Boston Celtics,home,0.805,1,WIN,100,124.1500015258789,24310.279296875,0.805,124.15
2024-01-17,Charlotte Hornets,New Orleans Pelicans,home,0.759,1,WIN,100,131.72999572753906,24442.01953125,0.759,131.73
2024-01-17,Orlando Magic,Atlanta Hawks,away,0.394,1,LOSS,100,-100.0,24342.01953125,0.394,165.13
2024-01-17,Minnesota Timberwolves,Detroit Pistons,away,0.319,0,WIN,100,146.77999877929688,24488.80078125,0.319,146.78
2024-01-18,Washington Wizards,New York Knicks,home,0.821,1,WIN,100,121.86000061035156,24610.66015625,0.821,121.86
2024-01-18,Oklahoma City Thunder,Utah Jazz,away,0.375,0,WIN,100,160.08999633789062,24770.75,0.375,160.09
2024-01-18,Memphis Grizzlies,Minnesota Timberwolves,home,0.848,1,WIN,100,117.97000122070312,24888.73046875,0.848,117.97
2024-01-19,Brooklyn Nets,Los Angeles Lakers,home,0.66,0,LOSS,100,-100.0,24788.73046875,0.66,151.62
2024-01-19,Indiana Pacers,Portland Trail Blazers,away,0.337,1,LOSS,100,-100.0,24688.73046875,0.337,150.76
2024-01-19,Atlanta Hawks,Miami Heat,home,0.746,0,LOSS,100,-100.0,24588.73046875,0.746,134.06
2024-01-19,Denver Nuggets,Boston Celtics,home,0.758,0,LOSS,100,-100.0,24488.73046875,0.758,131.94
2024-01-19,Phoenix Suns,New Orleans Pelicans,home,0.666,0,LOSS,100,-100.0,24388.73046875,0.666,150.18
2024-01-20,Memphis Grizzlies,Chicago Bulls,home,0.677,1,WIN,100,147.75,24536.470703125,0.677,147.75
2024-01-20,Utah Jazz,Houston Rockets,home,0.631,1,WIN,100,158.4499969482422,24694.919921875,0.631,158.45
2024-01-20,Toronto Raptors,New York Knicks,home,0.727,1,WIN,100,137.5500030517578,24832.470703125,0.727,137.55
2024-01-20,Milwaukee Bucks,Detroit Pistons,away,0.297,0,WIN,100,142.14999389648438,24974.619140625,0.297,142.15
2024-01-20,Philadelphia 76ers,Charlotte Hornets,away,0.241,0,WIN,100,131.7899932861328,25106.41015625,0.241,131.79
2024-01-20,Cleveland Cavaliers,Atlanta Hawks,away,0.38,0,WIN,100,161.16000366210938,25267.5703125,0.38,161.16
2024-01-21,Brooklyn Nets,LA Clippers,home,0.774,1,WIN,100,129.22999572753906,25396.80078125,0.774,129.23
2024-01-21,Denver Nuggets,Washington Wizards,away,0.245,0,WIN,100,132.3800048828125,25529.1796875,0.245,132.38
2024-01-21,Miami Heat,Orlando Magic,home,0.61,1,WIN,100,163.94000244140625,25693.119140625,0.61,163.94
2024-01-21,Boston Celtics,Houston Rockets,away,0.336,0,WIN,100,150.5500030517578,25843.669921875,0.336,150.55
2024-01-21,Indiana Pacers,Phoenix Suns,home,0.67,1,WIN,100,149.1999969482422,25992.869140625,0.67,149.2
2024-01-21,Portland Trail Blazers,Los Angeles Lakers,home,0.774,1,WIN,100,129.22000122070312,26122.080078125,0.774,129.22
2024-01-22,Chicago Bulls,Phoenix Suns,home,0.684,1,WIN,100,146.16000366210938,26268.240234375,0.684,146.16
2024-01-22,Atlanta Hawks,Sacramento Kings,home,0.689,1,WIN,100,145.22999572753906,26413.470703125,0.689,145.23
2024-01-22,Charlotte Hornets,Minnesota Timberwolves,home,0.84,0,LOSS,100,-100.0,26313.470703125,0.84,119.03
2024-01-22,San Antonio Spurs,Philadelphia 76ers,home,0.753,1,WIN,100,132.7899932861328,26446.26953125,0.753,132.79
2024-01-22,Milwaukee Bucks,Detroit Pistons,away,0.313,0,WIN,100,145.55999755859375,26591.8203125,0.313,145.56
2024-01-22,Memphis Grizzlies,Toronto Raptors,home,0.657,0,LOSS,100,-100.0,26491.8203125,0.657,152.13
2024-01-23,Utah Jazz,New Orleans Pelicans,home,0.666,1,WIN,100,150.22000122070312,26642.05078125,0.666,150.22
2024-01-23,Portland Trail Blazers,Oklahoma City Thunder,home,0.882,1,WIN,100,113.33000183105469,26755.380859375,0.882,113.33
2024-01-23,Los Angeles Lakers,LA Clippers,home,0.748,1,WIN,100,133.67999267578125,26889.060546875,0.748,133.68
2024-01-24,Atlanta Hawks,Golden State Warriors,home,0.746,1,WIN,100,134.0500030517578,27023.099609375,0.746,134.05
2024-01-24,Oklahoma City Thunder,San Antonio Spurs,away,0.277,0,WIN,100,138.27999877929688,27161.380859375,0.277,138.28
2024-01-24,Portland Trail Blazers,Houston Rockets,home,0.784,0,LOSS,100,-100.0,27061.380859375,0.784,127.47
2024-01-24,Memphis Grizzlies,Miami Heat,home,0.773,0,LOSS,100,-100.0,26961.380859375,0.773,129.41
2024-01-24,Minnesota Timberwolves,Washington Wizards,away,0.246,0,WIN,100,132.6699981689453,27094.05078125,0.246,132.67
2024-01-24,Cleveland Cavaliers,Milwaukee Bucks,home,0.637,1,WIN,100,157.0800018310547,27251.140625,0.637,157.08
2024-01-25,Chicago Bulls,Los Angeles Lakers,home,0.611,1,WIN,100,163.66000366210938,27414.80078125,0.611,163.66
2024-01-25,Minnesota Timberwolves,Brooklyn Nets,away,0.397,0,WIN,100,165.77000427246094,27580.5703125,0.397,165.77
2024-01-26,Houston Rockets,Charlotte Hornets,away,0.32,0,WIN,100,147.1300048828125,27727.69921875,0.32,147.13
2024-01-26,Dallas Mavericks,Atlanta Hawks,away,0.286,0,WIN,100,140.00999450683594,27867.7109375,0.286,140.01
2024-01-26,LA Clippers,Toronto Raptors,away,0.318,0,WIN,100,146.67999267578125,28014.400390625,0.318,146.68
2024-01-26,Orlando Magic,Memphis Grizzlies,away,0.323,1,LOSS,100,-100.0,27914.400390625,0.323,147.62
2024-01-26,Cleveland Cavaliers,Milwaukee Bucks,home,0.647,0,LOSS,100,-100.0,27814.400390625,0.647,154.56
2024-01-27,Los Angeles Lakers,Golden State Warriors,home,0.628,0,LOSS,100,-100.0,27714.400390625,0.628,159.31
2024-01-27,Minnesota Timberwolves,San Antonio Spurs,away,0.296,1,LOSS,100,-100.0,27614.400390625,0.296,141.97
2024-01-27,LA Clippers,Boston Celtics,home,0.767,0,LOSS,100,-100.0,27514.400390625,0.767,130.41
2024-01-27,New Orleans Pelicans,Milwaukee Bucks,home,0.74,1,WIN,100,135.1300048828125,27649.51953125,0.74,135.13
2024-01-27,Miami Heat,New York Knicks,home,0.699,1,WIN,100,143.02000427246094,27792.5390625,0.699,143.02
2024-01-27,Utah Jazz,Charlotte Hornets,away,0.372,0,WIN,100,159.22999572753906,27951.759765625,0.372,159.23
2024-01-28,Oklahoma City Thunder,Detroit Pistons,away,0.261,1,LOSS,100,-100.0,27851.759765625,0.261,135.38
2024-01-28,Memphis Grizzlies,Indiana Pacers,home,0.691,1,WIN,100,144.77999877929688,27996.55078125,0.691,144.78
2024-01-28,Chicago Bulls,Portland Trail Blazers,away,0.326,0,WIN,100,148.44000244140625,28144.990234375,0.326,148.44
2024-01-29,Philadelphia 76ers,Portland Trail Blazers,away,0.189,1,LOSS,100,-100.0,28044.990234375,0.189,123.28
2024-01-29,New Orleans Pelicans,Boston Celtics,home,0.804,1,WIN,100,124.33999633789062,28169.330078125,0.804,124.34
2024-01-29,New York Knicks,Charlotte Hornets,away,0.29,0,WIN,100,140.94000244140625,28310.26953125,0.29,140.94
2024-01-29,Sacramento Kings,Memphis Grizzlies,away,0.239,0,WIN,100,131.3300018310547,28441.599609375,0.239,131.33
2024-01-30,Utah Jazz,New York Knicks,home,0.772,1,WIN,100,129.5,28571.099609375,0.772,129.5
2024-01-30,Indiana Pacers,Boston Celtics,home,0.798,1,WIN,100,125.23999786376953,28696.33984375,0.798,125.24
2024-01-31,Milwaukee Bucks,Portland Trail Blazers,away,0.258,1,LOSS,100,-100.0,28596.33984375,0.258,134.81
2024-01-31,Phoenix Suns,Brooklyn Nets,away,0.381,0,WIN,100,161.50999450683594,28757.859375,0.381,161.51
2024-01-31,Denver Nuggets,Oklahoma City Thunder,home,0.682,1,WIN,100,146.69000244140625,28904.560546875,0.682,146.69
2024-01-31,Dallas Mavericks,Minnesota Timberwolves,home,0.681,1,WIN,100,146.94000244140625,29051.490234375,0.681,146.94
2024-01-31,Detroit Pistons,Cleveland Cavaliers,home,0.844,1,WIN,100,118.48999786376953,29169.98046875,0.844,118.49
2024-01-31,LA Clippers,Washington Wizards,away,0.16,0,WIN,100,119.08999633789062,29289.0703125,0.16,119.09
2024-01-31,Orlando Magic,San Antonio Spurs,away,0.396,0,WIN,100,165.5399932861328,29454.599609375,0.396,165.54
2024-02-01,Philadelphia 76ers,Utah Jazz,away,0.381,0,WIN,100,161.4600067138672,29616.060546875,0.381,161.46
2024-02-01,Cleveland Cavaliers,Memphis Grizzlies,away,0.301,0,WIN,100,143.08999633789062,29759.150390625,0.301,143.09
2024-02-01,Indiana Pacers,New York Knicks,home,0.708,1,WIN,100,141.25,29900.400390625,0.708,141.25
2024-02-01,Los Angeles Lakers,Boston Celtics,home,0.797,0,LOSS,100,-100.0,29800.400390625,0.797,125.47
2024-02-02,Portland Trail Blazers,Denver Nuggets,home,0.86,1,WIN,100,116.30999755859375,29916.7109375,0.86,116.31
2024-02-02,LA Clippers,Detroit Pistons,away,0.237,0,WIN,100,131.1199951171875,30047.830078125,0.237,131.12
2024-02-02,Miami Heat,Washington Wizards,away,0.384,0,WIN,100,162.36000061035156,30210.189453125,0.384,162.36
2024-02-02,Phoenix Suns,Atlanta Hawks,away,0.332,1,LOSS,100,-100.0,30110.189453125,0.332,149.72
2024-02-02,Orlando Magic,Minnesota Timberwolves,home,0.734,0,LOSS,100,-100.0,30010.189453125,0.734,136.31
2024-02-02,New Orleans Pelicans,San Antonio Spurs,away,0.317,0,WIN,100,146.50999450683594,30156.69921875,0.317,146.51
2024-02-02,Toronto Raptors,Houston Rockets,home,0.728,1,WIN,100,137.30999755859375,30294.0,0.728,137.31
2024-02-02,Golden State Warriors,Memphis Grizzlies,away,0.325,0,WIN,100,148.19000244140625,30442.189453125,0.325,148.19
2024-02-02,Charlotte Hornets,Oklahoma City Thunder,home,0.792,1,WIN,100,126.30000305175781,30568.5,0.792,126.3
2024-02-03,Milwaukee Bucks,Dallas Mavericks,away,0.331,0,WIN,100,149.41000366210938,30717.91015625,0.331,149.41
2024-02-03,Cleveland Cavaliers,San Antonio Spurs,away,0.34,0,WIN,100,151.50999450683594,30869.419921875,0.34,151.51
2024-02-03,Los Angeles Lakers,New York Knicks,home,0.7,0,LOSS,100,-100.0,30769.419921875,0.7,142.87
2024-02-03,Brooklyn Nets,Philadelphia 76ers,home,0.713,0,LOSS,100,-100.0,30669.419921875,0.713,140.32
2024-02-04,Portland Trail Blazers,Denver Nuggets,home,0.873,1,WIN,100,114.51000213623047,30783.9296875,0.873,114.51
2024-02-04,Toronto Raptors,Oklahoma City Thunder,home,0.822,1,WIN,100,121.69999694824219,30905.619140625,0.822,121.7
2024-02-04,Houston Rockets,Minnesota Timberwolves,home,0.729,1,WIN,100,137.22999572753906,31042.849609375,0.729,137.23
2024-02-04,Orlando Magic,Detroit Pistons,away,0.306,0,WIN,100,144.02000427246094,31186.880859375,0.306,144.02
2024-02-04,Indiana Pacers,Charlotte Hornets,away,0.367,0,WIN,100,157.88999938964844,31344.759765625,0.367,157.89
2024-02-04,Memphis Grizzlies,Boston Celtics,home,0.882,1,WIN,100,113.36000061035156,31458.119140625,0.882,113.36
2024-02-04,Phoenix Suns,Washington Wizards,away,0.252,0,WIN,100,133.75,31591.869140625,0.252,133.75
2024-02-04,LA Clippers,Miami Heat,away,0.39,0,WIN,100,164.00999450683594,31755.880859375,0.39,164.01
2024-02-05,Dallas Mavericks,Philadelphia 76ers,home,0.618,0,LOSS,100,-100.0,31655.880859375,0.618,161.76
2024-02-05,Los Angeles Lakers,Charlotte Hornets,away,0.354,0,WIN,100,154.83999633789062,31810.720703125,0.354,154.84
2024-02-05,Sacramento Kings,Cleveland Cavaliers,home,0.618,1,WIN,100,161.80999755859375,31972.529296875,0.618,161.81
2024-02-05,LA Clippers,Atlanta Hawks,away,0.304,0,WIN,100,143.7100067138672,32116.240234375,0.304,143.71
2024-02-05,Toronto Raptors,New Orleans Pelicans,home,0.814,1,WIN,100,122.83999633789062,32239.080078125,0.814,122.84
2024-02-06,Oklahoma City Thunder,Utah Jazz,away,0.351,1,LOSS,100,-100.0,32139.080078125,0.351,154.13
2024-02-06,Minnesota Timberwolves,Chicago Bulls,away,0.397,1,LOSS,100,-100.0,32039.080078125,0.397,165.94
2024-02-06,Memphis Grizzlies,New York Knicks,home,0.791,1,WIN,100,126.43000030517578,32165.509765625,0.791,126.43
2024-02-07,Cleveland Cavaliers,Washington Wizards,away,0.281,0,WIN,100,139.05999755859375,32304.580078125,0.281,139.06
2024-02-07,Atlanta Hawks,Boston Celtics,home,0.837,1,WIN,100,119.51000213623047,32424.080078125,0.837,119.51
2024-02-07,San Antonio Spurs,Miami Heat,home,0.778,1,WIN,100,128.61000061035156,32552.69921875,0.778,128.61
2024-02-07,Golden State Warriors,Philadelphia 76ers,home,0.661,0,LOSS,100,-100.0,32452.69921875,0.661,151.3
2024-02-07,New Orleans Pelicans,LA Clippers,home,0.656,0,LOSS,100,-100.0,32352.69921875,0.656,152.52
2024-02-07,Detroit Pistons,Sacramento Kings,home,0.769,0,LOSS,100,-100.0,32252.69921875,0.769,129.97
2024-02-08,Utah Jazz,Phoenix Suns,home,0.641,1,WIN,100,156.08999633789062,32408.7890625,0.641,156.09
2024-02-08,Chicago Bulls,Memphis Grizzlies,away,0.299,0,WIN,100,142.6300048828125,32551.419921875,0.299,142.63
2024-02-08,Dallas Mavericks,New York Knicks,home,0.648,0,LOSS,100,-100.0,32451.419921875,0.648,154.34
2024-02-08,San Antonio Spurs,Orlando Magic,home,0.811,1,WIN,100,123.37999725341797,32574.80078125,0.811,123.38
2024-02-09,Atlanta Hawks,Philadelphia 76ers,home,0.789,0,LOSS,100,-100.0,32474.80078125,0.789,126.76
2024-02-09,Washington Wizards,Boston Celtics,home,0.891,1,WIN,100,112.18000030517578,32586.98046875,0.891,112.18
2024-02-09,Charlotte Hornets,Milwaukee Bucks,home,0.749,1,WIN,100,133.57000732421875,32720.5390625,0.749,133.57
2024-02-10,New Orleans Pelicans,Portland Trail Blazers,away,0.254,0,WIN,100,134.07000732421875,32854.609375,0.254,134.07
2024-02-10,Cleveland Cavaliers,Toronto Raptors,away,0.352,0,WIN,100,154.3000030517578,33008.921875,0.352,154.3
2024-02-10,Indiana Pacers,New York Knicks,home,0.757,0,LOSS,100,-100.0,32908.921875,0.757,132.13
2024-02-10,Philadelphia 76ers,Washington Wizards,away,0.292,0,WIN,100,141.22999572753906,33050.1484375,0.292,141.23
2024-02-10,Oklahoma City Thunder,Dallas Mavericks,away,0.367,1,LOSS,100,-100.0,32950.1484375,0.367,158.03
2024-02-10,Chicago Bulls,Orlando Magic,home,0.652,1,WIN,100,153.44000244140625,33103.58984375,0.652,153.44
2024-02-10,San Antonio Spurs,Brooklyn Nets,home,0.658,1,WIN,100,151.97000122070312,33255.5703125,0.658,151.97
2024-02-10,Detroit Pistons,LA Clippers,home,0.813,1,WIN,100,122.97000122070312,33378.5390625,0.813,122.97
2024-02-11,Sacramento Kings,Oklahoma City Thunder,home,0.646,1,WIN,100,154.69000244140625,33533.23046875,0.646,154.69
2024-02-12,Denver Nuggets,Milwaukee Bucks,home,0.647,1,WIN,100,154.6699981689453,33687.8984375,0.647,154.67
2024-02-12,Washington Wizards,Dallas Mavericks,home,0.834,1,WIN,100,119.87000274658203,33807.76171875,0.834,119.87
2024-02-12,San Antonio Spurs,Toronto Raptors,home,0.629,0,LOSS,100,-100.0,33707.76171875,0.629,158.96
2024-02-12,Indiana Pacers,Charlotte Hornets,away,0.343,1,LOSS,100,-100.0,33607.76171875,0.343,152.15
2024-02-12,Philadelphia 76ers,Cleveland Cavaliers,home,0.671,0,LOSS,100,-100.0,33507.76171875,0.671,148.97
2024-02-12,New Orleans Pelicans,Memphis Grizzlies,away,0.221,0,WIN,100,128.44000244140625,33636.19921875,0.221,128.44
2024-02-13,Minnesota Timberwolves,Portland Trail Blazers,away,0.248,0,WIN,100,132.94000244140625,33769.140625,0.248,132.94
2024-02-13,Detroit Pistons,Los Angeles Lakers,home,0.773,1,WIN,100,129.4499969482422,33898.578125,0.773,129.45
2024-02-13,Miami Heat,Milwaukee Bucks,home,0.642,0,LOSS,100,-100.0,33798.578125,0.642,155.73
2024-02-13,Boston Celtics,Brooklyn Nets,away,0.395,0,WIN,100,165.2100067138672,33963.7890625,0.395,165.21
2024-02-14,Los Angeles Lakers,Utah Jazz,home,0.625,0,LOSS,100,-100.0,33863.7890625,0.625,160.11
2024-02-14,Sacramento Kings,Denver Nuggets,home,0.682,0,LOSS,100,-100.0,33763.7890625,0.682,146.58
2024-02-14,Detroit Pistons,Phoenix Suns,home,0.884,1,WIN,100,113.06999969482422,33876.859375,0.884,113.07
2024-02-14,San Antonio Spurs,Dallas Mavericks,home,0.743,1,WIN,100,134.66000366210938,34011.53125,0.743,134.66
2024-02-14,Washington Wizards,New Orleans Pelicans,home,0.884,1,WIN,100,113.05999755859375,34124.58984375,0.884,113.06
2024-02-14,Houston Rockets,Memphis Grizzlies,away,0.281,1,LOSS,100,-100.0,34024.58984375,0.281,139.06
2024-02-14,Brooklyn Nets,Boston Celtics,home,0.852,1,WIN,100,117.31999969482422,34141.91015625,0.852,117.32
2024-02-14,Atlanta Hawks,Charlotte Hornets,away,0.367,1,LOSS,100,-100.0,34041.91015625,0.367,157.91
2024-02-14,Miami Heat,Philadelphia 76ers,home,0.775,0,LOSS,100,-100.0,33941.91015625,0.775,129.03
2024-02-14,Chicago Bulls,Cleveland Cavaliers,home,0.762,1,WIN,100,131.22000122070312,34073.12890625,0.762,131.22
2024-02-29,Miami Heat,Denver Nuggets,home,0.659,1,WIN,100,151.7100067138672,34224.83984375,0.659,151.71
2024-02-29,Washington Wizards,Los Angeles Lakers,home,0.792,1,WIN,100,126.20999908447266,34351.05859375,0.792,126.21
2024-02-29,Oklahoma City Thunder,San Antonio Spurs,away,0.289,1,LOSS,100,-100.0,34251.05859375,0.289,140.58
2024-02-29,Houston Rockets,Phoenix Suns,home,0.685,1,WIN,100,145.97000122070312,34397.03125,0.685,145.97
2024-02-29,Golden State Warriors,New York Knicks,home,0.635,0,LOSS,100,-100.0,34297.03125,0.635,157.47
2024-02-29,Utah Jazz,Orlando Magic,home,0.747,1,WIN,100,133.86000061035156,34430.890625,0.747,133.86
2024-02-29,Milwaukee Bucks,Charlotte Hornets,away,0.234,0,WIN,100,130.58999633789062,34561.48046875,0.234,130.59
2024-03-01,Cleveland Cavaliers,Detroit Pistons,away,0.345,0,WIN,100,152.60000610351562,34714.08984375,0.345,152.6
2024-03-01,Charlotte Hornets,Philadelphia 76ers,home,0.795,1,WIN,100,125.8499984741211,34839.9296875,0.795,125.85
2024-03-01,Dallas Mavericks,Boston Celtics,home,0.778,1,WIN,100,128.47000122070312,34968.3984375,0.778,128.47
2024-03-01,Indiana Pacers,New Orleans Pelicans,home,0.721,1,WIN,100,138.75999450683594,35107.171875,0.721,138.76
2024-03-01,Sacramento Kings,Minnesota Timberwolves,home,0.703,0,LOSS,100,-100.0,35007.171875,0.703,142.27
2024-03-01,Washington Wizards,LA Clippers,home,0.875,1,WIN,100,114.3499984741211,35121.51953125,0.875,114.35
2024-03-02,Houston Rockets,Phoenix Suns,home,0.721,0,LOSS,100,-100.0,35021.51953125,0.721,138.62
2024-03-02,Atlanta Hawks,Brooklyn Nets,home,0.617,1,WIN,100,162.08999633789062,35183.609375,0.617,162.09
2024-03-02,Utah Jazz,Miami Heat,home,0.751,1,WIN,100,133.22000122070312,35316.828125,0.751,133.22
2024-03-03,New York Knicks,Cleveland Cavaliers,home,0.714,0,LOSS,100,-100.0,35216.828125,0.714,140.11
2024-03-03,Charlotte Hornets,Toronto Raptors,home,0.608,1,WIN,100,164.44000244140625,35381.26171875,0.608,164.44
2024-03-03,Golden State Warriors,Boston Celtics,home,0.719,1,WIN,100,139.17999267578125,35520.44140625,0.719,139.18
2024-03-03,Philadelphia 76ers,Dallas Mavericks,away,0.384,0,WIN,100,162.27999877929688,35682.71875,0.384,162.28
2024-03-03,Detroit Pistons,Orlando Magic,home,0.875,1,WIN,100,114.2300033569336,35796.94921875,0.875,114.23
2024-03-04,Memphis Grizzlies,Brooklyn Nets,home,0.683,0,LOSS,100,-100.0,35696.94921875,0.683,146.46
2024-03-04,Portland Trail Blazers,Minnesota Timberwolves,home,0.899,1,WIN,100,111.19000244140625,35808.140625,0.899,111.19
2024-03-04,LA Clippers,Milwaukee Bucks,home,0.692,1,WIN,100,144.39999389648438,35952.55078125,0.692,144.4
2024-03-04,Washington Wizards,Utah Jazz,home,0.651,1,WIN,100,153.7100067138672,36106.26171875,0.651,153.71
2024-03-05,Phoenix Suns,Denver Nuggets,home,0.611,0,LOSS,100,-100.0,36006.26171875,0.611,163.78
2024-03-05,Indiana Pacers,Dallas Mavericks,home,0.628,0,LOSS,100,-100.0,35906.26171875,0.628,159.19
2024-03-05,San Antonio Spurs,Houston Rockets,home,0.715,1,WIN,100,139.80999755859375,36046.0703125,0.715,139.81
2024-03-05,Detroit Pistons,Miami Heat,home,0.864,1,WIN,100,115.73999786376953,36161.80078125,0.864,115.74
2024-03-05,New Orleans Pelicans,Toronto Raptors,away,0.367,0,WIN,100,157.91000366210938,36319.71875,0.367,157.91
2024-03-05,Orlando Magic,Charlotte Hornets,away,0.302,0,WIN,100,143.27999877929688,36463.0,0.302,143.28
2024-03-05,Atlanta Hawks,New York Knicks,home,0.755,0,LOSS,100,-100.0,36363.0,0.755,132.44
2024-03-06,Orlando Magic,Washington Wizards,away,0.367,0,WIN,100,157.8800048828125,36520.87890625,0.367,157.88
2024-03-06,Memphis Grizzlies,Philadelphia 76ers,home,0.808,0,LOSS,100,-100.0,36420.87890625,0.808,123.8
2024-03-06,LA Clippers,Houston Rockets,away,0.35,0,WIN,100,153.82000732421875,36574.69921875,0.35,153.82
2024-03-06,Oklahoma City Thunder,Portland Trail Blazers,away,0.21,0,WIN,100,126.5199966430664,36701.21875,0.21,126.52
2024-03-07,San Antonio Spurs,Sacramento Kings,home,0.772,1,WIN,100,129.5800018310547,36830.80078125,0.772,129.58
2024-03-07,Toronto Raptors,Phoenix Suns,home,0.785,1,WIN,100,127.30999755859375,36958.109375,0.785,127.31
2024-03-07,Minnesota Timberwolves,Indiana Pacers,away,0.386,0,WIN,100,162.8800048828125,37121.0,0.386,162.88
2024-03-08,Atlanta Hawks,Memphis Grizzlies,away,0.271,0,WIN,100,137.13999938964844,37258.12890625,0.271,137.14
2024-03-08,Miami Heat,Oklahoma City Thunder,home,0.849,1,WIN,100,117.8499984741211,37375.98046875,0.849,117.85
2024-03-08,Houston Rockets,Portland Trail Blazers,away,0.316,0,WIN,100,146.2899932861328,37522.28125,0.316,146.29
2024-03-08,Charlotte Hornets,Washington Wizards,away,0.374,1,LOSS,100,-100.0,37422.28125,0.374,159.77
2024-03-08,Minnesota Timberwolves,Cleveland Cavaliers,home,0.664,1,WIN,100,150.6300048828125,37572.8984375,0.664,150.63
2024-03-09,Chicago Bulls,LA Clippers,home,0.777,1,WIN,100,128.75,37701.66015625,0.777,128.75
