Game_Number,Date,Away,Home,OU,Spread,IL,ML,Away_ML,Points,Win,Margin,Prediction,Correct?,Bet_Amount,Money_Lost_Won,Running_Profit,Confidence,Uncertainty,Odds
SUMMARY,Tested: 10/27/2023,,,,,,,,,,,,,Bet for All Game: $100,"Total Profit: $58,392.18",,,,
,,,,,,,,,,,,,,Total Bets: 719,Win Rate: 74.7%,,,,
689,2024-04-12,Chicago Bulls,Washington Wizards,224.5,0,0.625,159,267,256.0,0,0.0,0,Yes,100,159.8800048828125,56173.44140625,0.375,0.1,159.8800048828125
690,2024-04-12,Denver Nuggets,San Antonio Spurs,223.5,0,0.7129999995231628,140,348,241.0,1,0.0,0,No,100,-100.0,56073.44140625,0.28700000047683716,0.1,140.32000732421875
691,2024-04-14,Phoenix Suns,Minnesota Timberwolves,216.5,0,0.6290000081062317,158,269,231.0,0,0.0,1,No,100,-100.0,55973.44140625,0.6290000081062317,0.1,158.97000122070312
692,2024-04-14,Portland Trail Blazers,Sacramento Kings,214.0,0,0.7749999761581421,128,445,203.0,1,0.0,1,Yes,100,128.9499969482422,56102.37890625,0.7749999761581421,0.1,128.9499969482422
693,2024-04-14,Utah Jazz,Golden State Warriors,224.0,0,0.6779999732971191,147,310,239.0,1,0.0,1,Yes,100,147.5,56249.87890625,0.6779999732971191,0.1,147.5
694,2024-04-14,Dallas Mavericks,Oklahoma City Thunder,225.0,0,0.6150000095367432,162,259,221.0,1,0.0,1,Yes,100,162.6699981689453,56412.55859375,0.6150000095367432,0.1,162.6699981689453
695,2024-04-14,Los Angeles Lakers,New Orleans Pelicans,231.5,0,0.6399999856948853,156,277,232.0,0,0.0,1,No,100,-100.0,56312.55859375,0.6399999856948853,0.1,156.35000610351562
696,2024-04-14,Denver Nuggets,Memphis Grizzlies,216.5,0,0.7590000033378601,131,414,237.0,0,0.0,0,Yes,100,131.8300018310547,56444.37890625,0.2409999966621399,0.1,131.8300018310547
697,2024-04-14,Houston Rockets,LA Clippers,222.5,0,0.7440000176429749,134,391,221.0,0,0.0,1,No,100,-100.0,56344.37890625,0.7440000176429749,0.1,134.36000061035156
698,2024-04-14,Washington Wizards,Boston Celtics,229.5,0,0.8410000205039978,118,626,254.0,1,0.0,1,Yes,100,118.9800033569336,56463.359375,0.8410000205039978,0.1,118.9800033569336
699,2024-04-14,Charlotte Hornets,Cleveland Cavaliers,208.5,0,0.8370000123977661,119,611,230.0,0,0.0,1,No,100,-100.0,56363.359375,0.8370000123977661,0.1,119.54000091552734
700,2024-04-14,Brooklyn Nets,Philadelphia 76ers,215.0,0,0.6840000152587891,146,316,193.0,1,0.0,1,Yes,100,146.10000610351562,56509.4609375,0.6840000152587891,0.1,146.10000610351562
701,2024-04-14,Toronto Raptors,Miami Heat,219.0,0,0.7260000109672546,137,365,221.0,1,0.0,1,Yes,100,137.64999389648438,56647.12109375,0.7260000109672546,0.1,137.64999389648438
702,2024-04-14,Chicago Bulls,New York Knicks,218.0,0,0.7350000143051147,136,377,239.0,1,0.0,1,Yes,100,136.0500030517578,56783.171875,0.7350000143051147,0.1,136.0500030517578
703,2024-04-14,Atlanta Hawks,Indiana Pacers,243.0,0,0.6930000185966492,144,325,272.0,1,0.0,1,Yes,100,144.3300018310547,56927.5,0.6930000185966492,0.1,144.3300018310547
704,2024-04-16,Los Angeles Lakers,New Orleans Pelicans,224.5,0,0.628000020980835,159,268,216.0,0,0.0,1,No,100,-100.0,56827.5,0.628000020980835,0.1,159.3000030517578
705,2024-04-19,Chicago Bulls,Miami Heat,207.0,0,0.6539999842643738,152,288,203.0,1,0.0,1,Yes,100,152.9600067138672,56980.4609375,0.6539999842643738,0.1,152.9600067138672
706,2024-04-19,Sacramento Kings,New Orleans Pelicans,211.5,0,0.6470000147819519,154,283,203.0,1,0.0,1,Yes,100,154.63999938964844,57135.1015625,0.6470000147819519,0.1,154.63999938964844
707,2024-04-20,Phoenix Suns,Minnesota Timberwolves,213.5,0,0.6340000033378601,157,272,215.0,1,0.0,1,Yes,100,157.83999633789062,57292.94140625,0.6340000033378601,0.1,157.83999633789062
708,2024-04-20,Philadelphia 76ers,New York Knicks,208.0,0,0.6169999837875366,162,261,215.0,1,0.0,1,Yes,100,162.00999450683594,57454.9609375,0.6169999837875366,0.1,162.00999450683594
709,2024-04-20,Los Angeles Lakers,Denver Nuggets,227.0,0,0.6169999837875366,162,260,217.0,1,0.0,1,Yes,100,162.19000244140625,57617.1484375,0.6169999837875366,0.1,162.19000244140625
710,2024-04-21,New Orleans Pelicans,Oklahoma City Thunder,216.5,0,0.6470000147819519,154,283,186.0,1,0.0,1,Yes,100,154.5500030517578,57771.69921875,0.6470000147819519,0.1,154.5500030517578
711,2024-04-21,Miami Heat,Boston Celtics,210.0,0,0.7889999747276306,126,473,208.0,1,0.0,1,Yes,100,126.75,57898.44140625,0.7889999747276306,0.1,126.75
712,2024-04-21,Dallas Mavericks,LA Clippers,221.0,0,0.6359999775886536,157,275,206.0,1,0.0,1,Yes,100,157.13999938964844,58055.578125,0.6359999775886536,0.1,157.13999938964844
713,2024-04-22,Los Angeles Lakers,Denver Nuggets,223.5,0,0.6169999837875366,162,260,200.0,1,0.0,1,Yes,100,162.19000244140625,58217.78125,0.6169999837875366,0.1,162.19000244140625
714,2024-04-22,Philadelphia 76ers,New York Knicks,202.5,0,0.6169999837875366,162,261,205.0,1,0.0,1,Yes,100,162.00999450683594,58379.80078125,0.6169999837875366,0.1,162.00999450683594
715,2024-04-23,Phoenix Suns,Minnesota Timberwolves,211.5,0,0.6340000033378601,157,272,198.0,1,0.0,1,Yes,100,157.83999633789062,58537.640625,0.6340000033378601,0.1,157.83999633789062
716,2024-04-23,Indiana Pacers,Milwaukee Bucks,223.5,0,0.6039999723434448,165,252,233.0,0,0.0,1,No,100,-100.0,58437.640625,0.6039999723434448,0.1,165.55999755859375
717,2024-04-23,Dallas Mavericks,LA Clippers,217.0,0,0.6359999775886536,157,275,189.0,0,0.0,1,No,100,-100.0,58337.640625,0.6359999775886536,0.1,157.13999938964844
718,2024-04-24,Miami Heat,Boston Celtics,205.5,0,0.7889999747276306,126,473,212.0,0,0.0,1,No,100,-100.0,58237.640625,0.7889999747276306,0.1,126.75
719,2024-04-24,New Orleans Pelicans,Oklahoma City Thunder,210.5,0,0.6470000147819519,154,283,216.0,1,0.0,1,Yes,100,154.5500030517578,58392.1796875,0.6470000147819519,0.1,154.5500030517578
